"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.563012742E1,-1.930472183E1,4.057607651E1,3.783477783E0
9.566986542E1,-1.988643265E1,3.916363525E1,8.237724304E0
9.570960342E1,-2.080727005E1,3.785723495E1,1.125856018E1
9.574934042E1,-2.232651138E1,3.620842361E1,1.384239197E1
9.578907842E1,-2.393345642E1,3.481498718E1,1.564048767E1
9.582881642E1,-2.515886307E1,3.473305130E1,1.602132416E1
9.586855342E1,-2.500453568E1,3.624369049E1,1.566674805E1
9.590829142E1,-2.398431396E1,3.945919037E1,1.236071014E1
9.594802942E1,-2.273254013E1,4.161996460E1,9.119483948E0
9.598776642E1,-2.081993484E1,4.291559982E1,4.183685303E0
9.602750442E1,-1.752587509E1,4.234617233E1,-1.520530701E0
9.606724242E1,-1.231366730E1,3.905125046E1,-5.939620972E0
9.610697942E1,-6.081405640E0,3.743357849E1,-8.073417664E0
9.614671742E1,1.449859619E0,3.995446777E1,-1.016577911E1
9.618645542E1,4.347358704E0,4.414642715E1,-1.171051788E1
9.622619242E1,5.565643311E-2,4.555229950E1,-9.739204407E0
9.626593042E1,-5.170299530E0,4.586426926E1,-5.557617188E0
9.630566842E1,-5.430164337E0,5.032212067E1,-6.844635010E0
9.634540542E1,-3.642547607E0,6.291337967E1,-1.046989441E1
9.638514271E1,-5.508567810E0,6.006163788E1,-1.052896881E1
9.642488071E1,-6.338569641E0,6.313985825E1,-2.081792450E1
9.646461771E1,-1.181511688E1,5.352235031E1,-2.067964935E1
9.650435571E1,-1.634300232E1,4.529290771E1,-9.214759827E0
9.654409371E1,-1.908164215E1,4.152544022E1,-1.492286682E0
9.658383071E1,-2.013190460E1,3.978471756E1,4.558181763E0
9.662356871E1,-1.997693634E1,3.768787003E1,1.036424255E1
9.666330671E1,-2.042309952E1,3.620495224E1,1.359883881E1
9.670304371E1,-2.152463913E1,3.439505005E1,1.652686310E1
9.674278171E1,-2.263544083E1,3.321664810E1,1.800946045E1
9.678251971E1,-2.286116791E1,3.440424347E1,1.771954346E1
9.682225671E1,-2.245843124E1,3.659330368E1,1.684999084E1
9.686199471E1,-2.179814148E1,3.781108475E1,1.330394745E1
9.690173271E1,-2.032448578E1,3.790281296E1,9.935028076E0
9.694146971E1,-1.979051971E1,3.691899109E1,3.888565063E0
9.698120771E1,-1.749542618E1,3.545228195E1,-1.499298096E0
9.702094571E1,-1.284186554E1,3.450561905E1,-4.336410522E0
9.706068371E1,-4.157360077E0,3.582112122E1,-4.770629883E0
9.710042071E1,1.002563477E0,3.900556946E1,-9.062026978E0
9.714015871E1,-2.065605164E0,4.061914444E1,-9.797485352E0
9.717989671E1,-6.615234375E0,4.189239883E1,-5.986732483E0
9.721963371E1,-9.036449432E0,4.496834946E1,-6.676528931E0
9.725937171E1,-8.711666107E0,5.758088684E1,-1.874477386E1
9.729910971E1,-1.195614624E1,6.443090820E1,-1.863735962E1
9.733884671E1,-1.202690506E1,5.948863220E1,-1.569320679E1
9.737858471E1,-1.300998688E1,5.745574951E1,-1.929460907E1
9.741832346E1,-1.199283600E1,4.964908600E1,-1.126112366E1
9.745806046E1,-1.435315704E1,4.337656403E1,-2.127609253E0
9.749779846E1,-1.730562973E1,4.030370331E1,3.824081421E0
9.753753646E1,-1.783315659E1,3.918893051E1,8.362358093E0
9.757727346E1,-1.798163986E1,3.835118103E1,1.169940186E1
9.761701146E1,-1.883296967E1,3.758088684E1,1.394190979E1
9.765674946E1,-1.997650528E1,3.610961151E1,1.705755615E1
9.769648646E1,-2.116474533E1,3.554510117E1,1.863140106E1
9.773622446E1,-2.197088242E1,3.603311539E1,1.867032623E1
9.777596246E1,-2.156561279E1,3.732060242E1,1.753315735E1
9.781569946E1,-2.084926987E1,3.927634048E1,1.315985107E1
9.785543746E1,-1.926189041E1,3.959589386E1,8.784065247E0
9.789517546E1,-1.749245071E1,3.853941727E1,2.601348877E0
9.793491246E1,-1.493901825E1,3.653939438E1,-3.354698181E0
9.797465046E1,-1.053307724E1,3.520357895E1,-5.970993042E0
9.801438846E1,-5.218639374E0,3.556002045E1,-6.352241516E0
9.805412546E1,1.006698608E0,3.897673798E1,-8.015296936E0
9.809386346E1,7.236633301E-1,4.148124313E1,-9.626075745E0
9.813360146E1,-4.796337128E0,4.227914429E1,-6.393218994E0
9.817333846E1,-8.393264771E0,4.453987885E1,-5.132568359E0
9.821307646E1,-5.546798706E0,5.341760635E1,-1.155691528E1
9.825281446E1,-5.633308411E0,6.566127014E1,-1.602389526E1
9.829255146E1,-6.567443848E0,7.031388092E1,-2.128331757E1
9.833228946E1,-9.492614746E0,5.876543427E1,-2.228211212E1
9.837202746E1,-1.423699951E1,4.712897491E1,-1.221576691E1
9.841176429E1,-1.757585144E1,4.219995499E1,-4.313087463E0
9.845150229E1,-2.009445572E1,4.019142914E1,1.484199524E0
9.849124029E1,-2.080929947E1,3.914740753E1,6.212074280E0
9.853097729E1,-2.109030151E1,3.840659714E1,1.059224701E1
9.857071529E1,-2.190276718E1,3.643933487E1,1.317795563E1
9.861045329E1,-2.304193878E1,3.463607025E1,1.554096222E1
9.865019029E1,-2.402476883E1,3.435808945E1,1.598008728E1
9.868992829E1,-2.444746780E1,3.564461517E1,1.563352203E1
9.872966629E1,-2.395607758E1,3.737689590E1,1.453166962E1
9.876940329E1,-2.297705460E1,3.860367966E1,9.764450073E0
9.880914129E1,-2.187925720E1,3.893679047E1,5.024551392E0
9.884887929E1,-2.036658096E1,3.787354279E1,-9.230270386E-1
9.888861629E1,-1.656411362E1,3.579307175E1,-5.769248962E0
9.892835429E1,-1.104640198E1,3.465570068E1,-8.484046936E0
9.896809229E1,-3.220493317E0,3.648967743E1,-1.095124054E1
9.900782929E1,-9.184417725E-1,4.005811310E1,-1.483964539E1
9.904756729E1,-5.774826050E0,4.044575500E1,-1.342165375E1
9.908730529E1,-1.068696213E1,4.153672791E1,-7.971885681E0
9.912704229E1,-1.340627289E1,4.513893890E1,-8.282623291E0
9.916678029E1,-1.433261871E1,5.664758301E1,-1.644425964E1
9.920651829E1,-1.603734970E1,6.168217468E1,-1.599956512E1
9.924625529E1,-1.584749222E1,6.231540298E1,-1.829084778E1
9.928599329E1,-1.606610489E1,5.701570511E1,-1.670765686E1
9.932573129E1,-1.667802811E1,4.784913635E1,-8.356620789E0
9.936546829E1,-1.863603210E1,4.265868378E1,-1.306793213E0
9.940520646E1,-1.973139954E1,4.027716446E1,4.264839172E0
9.944494446E1,-2.049572754E1,3.889647675E1,7.839256287E0
9.948468146E1,-2.137683868E1,3.725901031E1,1.148871613E1
9.952441946E1,-2.250178146E1,3.538335419E1,1.401158905E1
9.956415746E1,-2.407658005E1,3.411645126E1,1.550327301E1
9.960389446E1,-2.506933975E1,3.440243530E1,1.512958527E1
9.964363246E1,-2.505907059E1,3.597877121E1,1.318981934E1
9.968337046E1,-2.450677109E1,3.907536316E1,8.106773376E0
9.972310746E1,-2.271128845E1,4.079677200E1,3.956695557E0
9.976284546E1,-2.058898544E1,4.100101471E1,-2.430648804E0
9.980258346E1,-1.615101624E1,3.947436905E1,-7.888000488E0
9.984232046E1,-1.001389313E1,3.721849442E1,-1.158444977E1
9.988205846E1,-2.939365387E0,3.789806747E1,-1.286460876E1
9.992179646E1,-1.375846863E-1,3.988770676E1,-1.401531982E1
9.996153346E1,-3.698356628E0,4.024202728E1,-1.072452545E1
1.000012715E2,-8.439067841E0,4.166564178E1,-5.708892822E0
1.000410095E2,-9.429470062E0,4.499737549E1,-6.432769775E0
1.000807465E2,-5.791740417E0,5.721413422E1,-1.043170166E1
1.001204845E2,-6.871967316E0,5.689273453E1,-9.201721191E0
1.001602225E2,-7.426738739E0,5.455962753E1,-1.159234619E1
1.001999595E2,-9.367565155E0,5.441131210E1,-2.005119324E1
1.002396975E2,-1.244755936E1,4.756026459E1,-1.342328644E1
1.002794355E2,-1.621992493E1,4.277698135E1,-5.377357483E0
1.003191725E2,-1.894400024E1,4.089989853E1,-7.778930664E-2
1.003589105E2,-1.981259918E1,3.969728088E1,4.969749451E0
1.003986482E2,-2.049564743E1,3.869103241E1,8.532989502E0
1.004383852E2,-2.110623169E1,3.760931778E1,1.166988373E1
1.004781232E2,-2.232044983E1,3.592720413E1,1.379513550E1
1.005178602E2,-2.315017700E1,3.502523422E1,1.437974548E1
1.005575982E2,-2.373190689E1,3.559200668E1,1.426821899E1
1.005973362E2,-2.332885361E1,3.756151581E1,1.107974243E1
1.006370732E2,-2.263714600E1,3.850194550E1,6.622772217E0
1.006768112E2,-2.072981262E1,3.867015839E1,1.849403381E0
1.007165492E2,-1.762733841E1,3.705450439E1,-3.931922913E0
1.007562862E2,-1.290863800E1,3.503829193E1,-8.476531982E0
1.007960242E2,-6.105888367E0,3.475783920E1,-9.396018982E0
1.008357622E2,-1.240463257E0,3.692802429E1,-9.459907532E0
1.008754992E2,-1.066246033E-1,3.954211807E1,-1.163955688E1
1.009152372E2,-5.320278168E0,4.070980835E1,-8.508331299E0
1.009549752E2,-9.456932068E0,4.339080429E1,-5.658302307E0
1.009947122E2,-7.631568909E0,5.226028061E1,-1.194748688E1
1.010344502E2,-8.782878876E0,6.549971771E1,-1.623133850E1
1.010741882E2,-9.161106110E0,6.741989136E1,-1.983584595E1
1.011139252E2,-1.094846725E1,6.053880310E1,-2.359948730E1
1.011536632E2,-1.290705872E1,4.940920258E1,-1.601012421E1
1.011934012E2,-1.582807159E1,4.298334885E1,-7.427970886E0
1.012331382E2,-1.805804062E1,4.052593994E1,-7.866973877E-1
1.012728762E2,-1.939772797E1,3.940228271E1,4.275619507E0
1.013126132E2,-2.033148193E1,3.830746078E1,8.140335083E0
1.013523512E2,-2.125736237E1,3.733987427E1,1.117667389E1
1.013920892E2,-2.286018372E1,3.546136475E1,1.354711914E1
1.014318262E2,-2.396699142E1,3.416899109E1,1.505574036E1
1.014715642E2,-2.467438889E1,3.430414963E1,1.560269928E1
1.015113022E2,-2.459474564E1,3.516995621E1,1.452268982E1
1.015510392E2,-2.398680878E1,3.754135895E1,1.104584503E1
1.015907772E2,-2.210934830E1,3.919352341E1,7.078620911E0
1.016305152E2,-2.081936646E1,3.885116196E1,1.420303345E0
1.016702522E2,-1.780149078E1,3.676196289E1,-4.180404663E0
1.017099902E2,-1.333156967E1,3.480682373E1,-7.415145874E0
1.017497282E2,-7.225189209E0,3.429106140E1,-7.849929810E0
1.017894652E2,-1.591876984E0,3.717065048E1,-8.794578552E0
1.018292032E2,-3.264678955E0,3.972610092E1,-9.195976257E0
1.018689412E2,-8.600837708E0,4.154336929E1,-5.136352539E0
1.019086782E2,-1.154291534E1,4.373255920E1,-4.060630798E0
1.019484162E2,-8.737705231E0,5.305787277E1,-9.027244568E0
1.019881532E2,-1.005902863E1,5.542782593E1,-9.685768127E0
1.020278912E2,-9.599830627E0,5.592861938E1,-1.379754639E1
1.020676292E2,-1.195499039E1,5.034920502E1,-1.666387177E1
1.021073662E2,-1.557029724E1,4.347711182E1,-6.849166870E0
1.021471042E2,-1.915523148E1,4.030979538E1,-1.869125366E-1
1.021868422E2,-2.073550415E1,3.896445465E1,4.569030762E0
1.022265792E2,-2.170404816E1,3.820878220E1,7.901214600E0
1.022663172E2,-2.262418365E1,3.708913422E1,1.037454987E1
1.023060552E2,-2.384297943E1,3.567332458E1,1.310298920E1
1.023457922E2,-2.513713074E1,3.404396820E1,1.412196350E1
1.023855302E2,-2.608618546E1,3.403659821E1,1.381278229E1
1.024252684E2,-2.601499557E1,3.525543213E1,1.293682861E1
1.024650054E2,-2.548646164E1,3.744520950E1,8.396224976E0
1.025047434E2,-2.337178040E1,3.871677399E1,4.279624939E0
1.025444804E2,-2.129018402E1,3.830123138E1,-7.473449707E-1
1.025842184E2,-1.799271011E1,3.661956024E1,-6.027221680E0
1.026239564E2,-1.340423965E1,3.453896713E1,-9.695373535E0
1.026636934E2,-7.554622650E0,3.464197922E1,-9.509269714E0
1.027034314E2,-2.130638123E0,3.699771500E1,-1.039196014E1
1.027431694E2,-2.589920044E0,3.851978683E1,-1.047239685E1
1.027829064E2,-7.127296448E0,3.905590057E1,-7.056404114E0
1.028226444E2,-1.157312775E1,4.044894028E1,-2.800399780E0
1.028623824E2,-1.225086212E1,4.362625122E1,-4.034248352E0
1.029021194E2,-9.412864685E0,5.103194809E1,-7.238449097E0
1.029418574E2,-1.002102661E1,5.174892807E1,-7.610420227E0
1.029815944E2,-8.773624420E0,5.558548737E1,-1.355819702E1
1.030213324E2,-1.155687332E1,5.154719543E1,-1.548318481E1
1.030610704E2,-1.527116013E1,4.340420914E1,-7.508201599E0
1.031008074E2,-1.873416138E1,3.902931595E1,-1.028610229E0
1.031405454E2,-2.009997940E1,3.738644791E1,4.122497559E0
1.031802834E2,-2.077899933E1,3.642941284E1,7.821922302E0
1.032200204E2,-2.190848541E1,3.492439270E1,1.025482178E1
1.032597584E2,-2.332996750E1,3.316484833E1,1.253851318E1
1.032994954E2,-2.424833679E1,3.271156693E1,1.348813629E1
1.033392334E2,-2.441159821E1,3.375162506E1,1.298716736E1
1.033789714E2,-2.427263260E1,3.608435440E1,9.287857056E0
1.034187081E2,-2.303044128E1,3.857624817E1,5.256011963E0
1.034584461E2,-2.077635574E1,3.966282654E1,-1.597595215E-2
1.034981841E2,-1.775816727E1,3.932184601E1,-5.585746765E0
1.035379211E2,-1.233089828E1,3.726879120E1,-9.302879333E0
1.035776591E2,-4.577812195E0,3.562696075E1,-1.032111359E1
1.036173961E2,-6.970214844E-2,3.678695297E1,-1.005007935E1
1.036571341E2,1.091270447E0,3.748565674E1,-1.001132202E1
1.036968721E2,-3.690921783E0,3.749401093E1,-6.876953125E0
1.037366091E2,-7.888664246E0,3.896249390E1,-2.790222168E0
1.037763471E2,-7.568786621E0,4.160607910E1,-3.576843262E0
1.038160851E2,-3.373603821E0,5.063840103E1,-7.593032837E0
1.038558221E2,-5.615341187E0,4.846861267E1,-6.806701660E0
1.038955601E2,-7.162097931E0,4.771955109E1,-1.254724121E1
1.039352971E2,-9.316154480E0,4.556962967E1,-1.230220032E1
1.039750351E2,-1.234667587E1,4.199316406E1,-4.884346008E0
1.040147731E2,-1.574130630E1,3.966793442E1,8.836822510E-1
1.040545101E2,-1.684650421E1,3.801368332E1,4.699203491E0
1.040942481E2,-1.776105499E1,3.699042130E1,7.922210693E0
1.041339861E2,-1.883508301E1,3.570078278E1,1.089734650E1
1.041737231E2,-2.002036667E1,3.412213898E1,1.309484100E1
1.042134611E2,-2.147370148E1,3.315945816E1,1.433778381E1
1.042531981E2,-2.217202377E1,3.286857605E1,1.435309601E1
1.042929361E2,-2.228722382E1,3.377219009E1,1.360112762E1
1.043326741E2,-2.226550293E1,3.588451385E1,1.004438782E1
1.043724111E2,-2.072541046E1,3.714205170E1,6.458259583E0
1.044121491E2,-1.868002701E1,3.713192368E1,1.857513428E0
1.044518871E2,-1.609718704E1,3.552208328E1,-3.250854492E0
1.044916241E2,-1.235369873E1,3.306206512E1,-6.585708618E0
1.045313621E2,-6.703426361E0,3.255701828E1,-6.223144531E0
1.045710991E2,-1.727108002E0,3.422084808E1,-5.804489136E0
1.046108371E2,-8.689041138E-1,3.620177078E1,-6.116516113E0
1.046505751E2,-4.873725891E0,3.775276184E1,-2.989151001E0
1.046903121E2,-7.672279358E0,3.955747986E1,-1.633445740E0
1.047300501E2,-2.852622986E0,4.922845459E1,-6.537429810E0
1.047697871E2,-3.092277527E0,5.546194458E1,-9.179214478E0
1.048095251E2,-4.202251434E0,5.615098190E1,-1.223659515E1
1.048492631E2,-8.138908386E0,5.244901657E1,-1.985811615E1
1.048890001E2,-1.108758926E1,4.443851852E1,-1.050989532E1
1.049287381E2,-1.453252029E1,3.996852875E1,-2.773048401E0
1.049684761E2,-1.721952438E1,3.757121277E1,2.833351135E0
1.050082131E2,-1.798765945E1,3.657274628E1,6.156074524E0
1.050479511E2,-1.867756271E1,3.527410507E1,9.859169006E0
1.050876881E2,-1.951625824E1,3.386842728E1,1.243515015E1
1.051274261E2,-2.110864258E1,3.184079361E1,1.429216003E1
1.051671641E2,-2.215896988E1,3.087309647E1,1.514413452E1
1.052069011E2,-2.259292221E1,3.183733749E1,1.505487823E1
1.052466391E2,-2.226880264E1,3.413168716E1,1.383334351E1
1.052863761E2,-2.100066757E1,3.613617706E1,1.040389252E1
1.053261141E2,-1.932564545E1,3.611614609E1,6.919540405E0
1.053658521E2,-1.768887329E1,3.455232239E1,1.587341309E0
1.054055897E2,-1.454418945E1,3.229580688E1,-3.180023193E0
1.054453277E2,-9.633102417E0,3.100050354E1,-4.490783691E0
1.054850647E2,-1.738548279E0,3.181519318E1,-4.040016174E0
1.055248027E2,1.902053833E0,3.495858002E1,-6.281036377E0
1.055645407E2,-1.442722321E0,3.714126205E1,-6.420639038E0
1.056042777E2,-5.507484436E0,3.955723190E1,-3.478668213E0
1.056440157E2,-6.958229065E0,4.282093811E1,-3.808372498E0
1.056837537E2,-3.134765625E0,5.153281403E1,-7.837623596E0
1.057234907E2,-4.063003540E0,5.624472427E1,-8.398353577E0
1.057632287E2,-3.754035950E0,5.698143005E1,-1.131882477E1
1.058029657E2,-5.907356262E0,5.320621490E1,-1.850418854E1
1.058427037E2,-9.696411133E0,4.482262421E1,-9.183937073E0
1.058824417E2,-1.389319992E1,3.958324432E1,-3.043632507E0
1.059221787E2,-1.649309921E1,3.721593094E1,2.497367859E0
1.059619167E2,-1.724305344E1,3.621438217E1,6.931793213E0
1.060016537E2,-1.829752731E1,3.514826202E1,1.030435944E1
1.060413917E2,-1.938248062E1,3.366736984E1,1.302224731E1
1.060811297E2,-2.079137802E1,3.185846710E1,1.500418091E1
1.061208667E2,-2.176244354E1,3.164395905E1,1.523695374E1
1.061606047E2,-2.209166336E1,3.309570312E1,1.477608490E1
1.062003417E2,-2.157693481E1,3.587311554E1,1.171514130E1
1.062400797E2,-2.006583786E1,3.846689987E1,7.691658020E0
1.062798177E2,-1.865665054E1,3.934169769E1,2.705650330E0
1.063195547E2,-1.537610245E1,3.813880539E1,-2.221389771E0
1.063592927E2,-1.191643524E1,3.605371475E1,-5.188880920E0
1.063990294E2,-6.916812897E0,3.406458664E1,-6.570510864E0
1.064387674E2,-2.523719788E0,3.359873199E1,-5.790031433E0
1.064785054E2,-1.284347534E0,3.439793015E1,-4.978263855E0
1.065182424E2,-4.727600098E0,3.646640396E1,-3.278053284E0
1.065579804E2,-8.184455872E0,3.842939758E1,-6.796722412E-1
1.065977174E2,-7.714107513E0,4.148966599E1,-2.603630066E0
1.066374554E2,-3.164356232E0,5.097621536E1,-8.032180786E0
1.066771934E2,-5.702354431E0,5.079476547E1,-9.371986389E0
1.067169304E2,-7.234157562E0,5.204761505E1,-1.492667389E1
1.067566684E2,-1.080955124E1,4.700359726E1,-1.534671021E1
1.067964054E2,-1.459718323E1,4.152302551E1,-6.397712708E0
1.068361434E2,-1.809798431E1,3.881399155E1,1.682510376E-1
1.068758814E2,-1.947161102E1,3.738730240E1,5.523384094E0
1.069156184E2,-2.021661377E1,3.610008621E1,1.005131531E1
1.069553564E2,-2.088486099E1,3.483326340E1,1.389650726E1
1.069950934E2,-2.178389359E1,3.236229706E1,1.657215118E1
1.070348314E2,-2.325336456E1,3.097331238E1,1.762658691E1
1.070745694E2,-2.398799515E1,3.130185699E1,1.716554260E1
1.071143064E2,-2.374752808E1,3.306587982E1,1.647226715E1
1.071540444E2,-2.310277557E1,3.579852295E1,1.334544373E1
1.071937814E2,-2.125444031E1,3.750549698E1,1.010758972E1
1.072335194E2,-2.020591736E1,3.764951324E1,5.160774231E0
1.072732574E2,-1.774208069E1,3.640560913E1,8.772964478E-1
1.073129944E2,-1.319222641E1,3.478463745E1,-2.412094116E0
1.073527324E2,-7.094135284E0,3.481090927E1,-1.795639038E0
1.073924694E2,-1.625823975E0,3.754976654E1,-2.216590881E0
1.074322068E2,-2.272903442E0,3.943626785E1,-2.809120178E0
1.074719448E2,-5.530735016E0,4.165927505E1,-1.266792297E0
1.075116818E2,-7.508949280E0,4.425228500E1,-1.044265747E0
1.075514198E2,-4.877799988E0,5.562405396E1,-7.905059814E0
1.075911568E2,-5.974891663E0,5.978460693E1,-9.406761169E0
1.076308948E2,-6.721019745E0,5.798596954E1,-1.096527863E1
1.076706328E2,-8.545837402E0,5.281315994E1,-1.679949951E1
1.077103698E2,-1.014049530E1,4.565691757E1,-7.053962708E0
1.077501078E2,-1.291998291E1,4.222314453E1,-2.133522034E0
1.077898448E2,-1.604752350E1,4.020398331E1,3.109069824E0
1.078295828E2,-1.716417313E1,3.923421478E1,7.735656738E0
1.078693208E2,-1.860511780E1,3.783774185E1,1.110188293E1
1.079090578E2,-1.992538071E1,3.598618317E1,1.437944794E1
1.079487958E2,-2.152877426E1,3.415069580E1,1.698357391E1
1.079885328E2,-2.292484665E1,3.336996841E1,1.757295227E1
1.080282708E2,-2.329905701E1,3.423019028E1,1.722367859E1
1.080680078E2,-2.317299652E1,3.673057175E1,1.383158875E1
1.081077458E2,-2.184756851E1,3.929230881E1,8.730072021E0
1.081474838E2,-2.031441116E1,4.042747498E1,3.186004639E0
1.081872208E2,-1.718260956E1,4.016423798E1,-2.573822021E0
1.082269588E2,-1.199142838E1,3.821508026E1,-7.114120483E0
1.082666958E2,-5.778778076E0,3.751686478E1,-8.604995728E0
1.083064338E2,-8.649139404E-1,3.863891220E1,-8.053230286E0
1.083461718E2,-9.194412231E-1,4.000996017E1,-6.985214233E0
1.083859088E2,-5.224834442E0,4.121755219E1,-3.388847351E0
1.084256474E2,-8.561477661E0,4.289120865E1,-2.110595703E-1
1.084653844E2,-7.083663940E0,4.607059097E1,-2.465461731E0
1.085051224E2,-3.523941040E0,5.561906815E1,-7.284645081E0
1.085448604E2,-5.645378113E0,5.336785126E1,-6.012130737E0
1.085845974E2,-7.087917328E0,5.296298218E1,-1.231806946E1
1.086243354E2,-9.912071228E0,4.872121811E1,-1.113120270E1
1.086640724E2,-1.352751160E1,4.452976227E1,-3.103523254E0
1.087038104E2,-1.729318237E1,4.200059509E1,2.191795349E0
1.087435484E2,-1.870983887E1,4.080897903E1,6.455184937E0
1.087832854E2,-1.963816833E1,3.973439026E1,1.038563538E1
1.088230234E2,-2.073777390E1,3.803963852E1,1.378298187E1
1.088627604E2,-2.233940887E1,3.553982544E1,1.624172211E1
1.089024984E2,-2.353341675E1,3.456519699E1,1.740550995E1
1.089422354E2,-2.398357773E1,3.529041290E1,1.721852112E1
1.089819734E2,-2.425247574E1,3.725453568E1,1.447924042E1
1.090217114E2,-2.401071930E1,3.834881973E1,9.544563293E0
1.090614484E2,-2.232300186E1,3.895220566E1,5.135856628E0
1.091011864E2,-2.076210022E1,3.822056580E1,-1.142524719E0
1.091409234E2,-1.816784668E1,3.717029572E1,-4.755622864E0
1.091806614E2,-1.247624588E1,3.648810959E1,-8.048225403E0
1.092203994E2,-4.060405731E0,3.856490326E1,-9.124862671E0
1.092601364E2,-8.601188660E-1,4.252574921E1,-1.338188934E1
1.092998744E2,-5.823017120E0,4.275137711E1,-1.353334808E1
1.093396114E2,-1.162129974E1,4.353992844E1,-8.301483154E0
1.093793494E2,-1.489944839E1,4.665396118E1,-7.765403748E0
1.094190870E2,-1.637832642E1,5.970985413E1,-1.654155731E1
1.094588240E2,-1.922322464E1,6.262717438E1,-1.486322784E1
1.094985620E2,-1.960103607E1,6.077024460E1,-1.709333038E1
1.095382990E2,-1.923153305E1,5.583164978E1,-1.721395111E1
1.095780370E2,-1.882133102E1,4.755735016E1,-8.385864258E0
1.096177740E2,-2.086774826E1,4.299790192E1,-1.871612549E0
1.096575120E2,-2.238141251E1,4.090530396E1,3.342979431E0
1.096972500E2,-2.322157288E1,3.961779404E1,7.278343201E0
1.097369870E2,-2.408812332E1,3.856019592E1,1.030998230E1
1.097767250E2,-2.568254852E1,3.705515289E1,1.258303070E1
1.098164620E2,-2.730319595E1,3.600341797E1,1.422801971E1
1.098562000E2,-2.803386688E1,3.580084229E1,1.394075012E1
1.098959380E2,-2.834624481E1,3.652587509E1,1.355648041E1
1.099356750E2,-2.780607986E1,3.865647125E1,9.905158997E0
1.099754130E2,-2.657979202E1,4.056656647E1,5.204574585E0
1.100151500E2,-2.501938248E1,4.070531082E1,-3.854675293E-1
1.100548880E2,-2.222869110E1,3.962097168E1,-5.613327026E0
1.100946250E2,-1.730147934E1,3.736792755E1,-9.872932434E0
1.101343630E2,-1.015460205E1,3.717532730E1,-1.191480255E1
1.101741010E2,-4.062911987E0,4.021695709E1,-1.460835266E1
1.102138380E2,-5.182563782E0,4.367148972E1,-1.616965485E1
1.102535760E2,-1.085042953E1,4.548181915E1,-1.147249603E1
1.102933130E2,-1.554712677E1,4.762968445E1,-6.185348511E0
1.103330510E2,-1.835015106E1,5.544361496E1,-1.019124603E1
1.103727890E2,-2.218094254E1,6.541627502E1,-1.324019623E1
1.104125259E2,-2.091694641E1,6.040522385E1,-1.300065613E1
1.104522639E2,-2.080437088E1,5.680006790E1,-1.889899445E1
1.104920009E2,-1.862843704E1,4.864348221E1,-1.189293671E1
1.105317389E2,-1.993975067E1,4.435913849E1,-5.226013184E0
1.105714759E2,-2.238578415E1,4.134080887E1,9.782028198E-1
1.106112139E2,-2.374734116E1,4.010911179E1,5.797653198E0
1.106509519E2,-2.436557770E1,3.902419662E1,9.218002319E0
1.106906889E2,-2.543704987E1,3.767827225E1,1.211585236E1
1.107304269E2,-2.699683762E1,3.583017731E1,1.403990173E1
1.107701639E2,-2.811439514E1,3.508014297E1,1.483732605E1
1.108099019E2,-2.894733810E1,3.595989990E1,1.430264282E1
1.108496389E2,-2.863242340E1,3.809584808E1,1.208671570E1
1.108893769E2,-2.747415161E1,3.936309433E1,7.712379456E0
1.109291149E2,-2.562417603E1,3.941668320E1,3.588706970E0
1.109688519E2,-2.340095139E1,3.798516083E1,-1.897499084E0
1.110085899E2,-1.934355927E1,3.584730530E1,-6.756759644E0
1.110483269E2,-1.233350372E1,3.627745056E1,-8.174034119E0
1.110880649E2,-3.923034668E0,3.969683838E1,-8.991157532E0
1.111278019E2,-3.958129883E0,4.233888626E1,-1.129361725E1
1.111675399E2,-9.805194855E0,4.236581421E1,-8.449745178E0
1.112072779E2,-1.320693970E1,4.362435150E1,-5.196624756E0
1.112470149E2,-1.453779221E1,4.839538193E1,-7.239036560E0
1.112867529E2,-1.333417892E1,6.223848343E1,-1.295811462E1
1.113264899E2,-1.537944412E1,5.756973648E1,-9.684860229E0
1.113662279E2,-1.701629257E1,5.468828964E1,-1.435592651E1
1.114059650E2,-1.856426239E1,4.884900665E1,-1.553462982E1
1.114457030E2,-1.945830536E1,4.370159912E1,-7.155036926E0
1.114854410E2,-2.253052902E1,4.088299561E1,-1.715530396E0
1.115251780E2,-2.428820038E1,3.997989655E1,2.201698303E0
1.115649160E2,-2.504412842E1,3.920939255E1,5.362602234E0
1.116046530E2,-2.601317215E1,3.800579453E1,8.508819580E0
1.116443910E2,-2.717010117E1,3.656799316E1,1.089405823E1
1.116841280E2,-2.863334274E1,3.569065857E1,1.160677338E1
1.117238660E2,-2.888113403E1,3.617477417E1,1.124562836E1
1.117636040E2,-2.855444717E1,3.742967224E1,8.900779724E0
1.118033410E2,-2.802236557E1,3.823593521E1,4.024963379E0
1.118430790E2,-2.639966583E1,3.867260361E1,-7.801132202E-1
1.118828160E2,-2.467450714E1,3.698084641E1,-6.884727478E0
1.119225540E2,-2.199655533E1,3.510852814E1,-1.089260864E1
1.119622910E2,-1.691640472E1,3.265423584E1,-1.442031860E1
1.120020290E2,-1.007957840E1,3.342961121E1,-1.463458252E1
1.120417670E2,-5.779479980E0,3.815385818E1,-1.754901123E1
1.120815040E2,-1.030323029E1,4.118230057E1,-1.749447632E1
