"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.367386625E1,3.404547161E-1,1.166489702E0,1.429705623E0
1.371359725E1,-1.571156786E0,-1.583466344E0,-7.603054114E-1
1.375332925E1,-1.437624507E0,-3.621550198E0,4.933640832E-1
1.379306125E1,-4.946802914E-2,-4.601191539E-1,-5.191263306E-1
1.383279225E1,-1.461726145E0,-5.504685760E-2,-1.288711712E0
1.387252425E1,-8.155257851E-1,-8.943860132E-1,-7.755618203E-1
1.391225625E1,-6.769444352E-1,-4.942622155E-1,3.336229024E-1
1.395198825E1,-4.486627042E-1,-8.912589222E-1,3.818304911E-3
1.399171925E1,-7.620413035E-1,-3.996799940E-1,-4.005231625E-1
1.403145125E1,-2.262359657E0,-9.164586675E-1,-1.806731749E0
1.407118325E1,-2.624342651E0,-1.364881636E0,9.150272691E-1
1.411091525E1,-3.054400100E0,-2.707470762E0,2.057882525E0
1.415064625E1,-3.371836667E0,-2.145222970E0,1.784102440E-1
1.419037825E1,-3.674842891E0,-1.295780411E0,5.269721246E-1
1.423011025E1,-1.123441331E0,-2.043177947E0,9.804938650E-1
1.426984125E1,6.589402735E-1,4.104359472E-1,2.270201358E0
1.430957325E1,2.540615201E-1,1.804536120E0,7.542639220E-1
1.434930525E1,-7.899044555E-1,-1.160918475E0,6.534205019E-1
1.438903725E1,-1.405999256E0,-4.644256867E0,1.956911051E-1
1.442876825E1,1.295198613E0,-3.750492997E0,1.968835717E0
1.446850025E1,1.409809887E0,-3.867833751E-1,9.853703698E-1
1.450823225E1,2.498736273E0,2.029219474E0,9.557753456E-1
1.454796312E1,2.476633213E0,4.647022015E-1,-6.550917093E-1
1.458769412E1,1.356077483E0,-1.058014496E0,-2.541775289E0
1.462742612E1,9.957925200E-2,-2.908746543E0,-3.151488731E0
1.466715812E1,5.618501812E-1,-9.358053499E-1,-2.825091306E0
1.470689013E1,4.112856646E0,2.657777030E0,-4.718909146E0
1.474662112E1,2.463606786E0,5.358563256E0,-4.470038199E0
1.478635313E1,2.964292753E-1,5.100603982E0,-2.276844672E0
1.482608513E1,-2.394582744E0,2.740815094E0,-3.539778641E0
1.486581712E1,2.145819971E0,-3.703810582E0,2.315824375E1
1.490554812E1,6.857380629E-2,1.565844006E0,-7.576454837E0
1.494528012E1,9.797068298E-1,-6.559343369E0,-7.684478638E0
1.498501212E1,-6.721933971E0,-6.111812101E0,9.863857534E0
1.502474312E1,-2.891392007E0,2.407550114E-1,-3.641216138E0
1.506447512E1,1.003978622E-1,3.144930786E-1,-3.201641469E-1
1.510420712E1,5.794158018E-1,1.095465912E0,-6.278803025E-1
1.514393913E1,-1.908102588E0,-1.606873918E0,-2.455830574E-1
1.518367012E1,-2.752297856E0,-1.757879432E0,6.158106261E-1
1.522340213E1,-2.211447950E0,-1.416461095E0,-1.692908680E0
1.526313413E1,-1.222808914E0,-1.139148706E0,9.126790273E-1
1.530286513E1,-1.963899059E0,-1.758668221E0,-1.084166241E0
1.534259712E1,-1.129883793E0,-1.659799991E0,-8.380236782E-2
1.538232912E1,-3.889778352E-1,-3.324916270E0,1.557204745E0
1.542206112E1,-4.074946223E0,-6.548440066E0,2.791169561E0
1.546179212E1,-4.225664638E0,-5.893044959E0,4.662121865E0
1.550152412E1,-1.355931303E0,-4.429419639E0,2.630134903E0
1.554125592E1,-7.210108066E-1,-2.048326421E-1,-1.945312514E0
1.558098792E1,1.520225199E0,-1.938240892E0,-2.956329137E0
1.562071892E1,3.268226345E0,-2.862386309E0,-1.353252109E0
1.566045092E1,9.474149966E-1,-3.868593889E-1,-2.502852421E0
1.570018292E1,-3.450026804E-1,9.150319469E-1,-9.095501822E-1
